id,Clube Atacante,Ações Relevantes,Tipo de Ataque,Jogadores no Terço Final,Local da Assistência X,Local da Assistência Y,Local da Finalização X,Local da Finalização Y,Zona de Finalização,Toques na Bola,Resultado,Parte do Corpo,Jogadores na ZV,Direção da Finalização X,Direção da Finalização Y,Desvios,Clube Defensor,Jogadores Protegendo ZV,Jogadores Recompondo
190319349505330976,Arminia,Troca de passes,Ataque Rápido,,0.44658908,0.72286692,0.64058629,0.82384077,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190319445969898496,Arminia,Cruzamento pé contrário,Ataque Posicional,,0.88393469,0.78800362,0.43711035,0.88532852,Zona vermelha,1,Certa,Cabeça,2.0,0.30729915,0.82726933,,Adversário,,
190319511324277632,Arminia,Troca de passes; Individual direto,Ataque Rápido,,,,0.40885444,0.82578546,Zona vermelha,3+,Bloqueada,Pé,2.0,,,,Adversário,,
190319561355690240,Arminia,,Ataque Rápido,,0.47670967,0.79054746,0.58789592,0.78013027,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190319606527436096,Arminia,Cruzamento simples; Erro adversário,Ataque Rápido,,0.8992549,0.76339203,0.38838375,0.8714542,Zona vermelha,1,Fora,Cabeça,3.0,,,,Adversário,,
190319660405231776,Arminia,,Ataque Rápido,,,,0.75448278,0.73357151,Zona verde,2,Bloqueada,Pé,,,,,Adversário,,
190319716536326112,Arminia,Cruzamento simples; Pivô,Ataque Posicional,,0.72336957,0.86762745,0.71587016,0.81288633,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190319753899939488,Arminia,Passe profundidade,Recuperada no Ataque,,0.56100778,0.72456064,0.48629631,0.83552459,Zona vermelha,2,Certa,Pé,2.0,0.45640906,0.69752774,,Adversário,,
190319812053137920,Arminia,Individual direto,Ataque Rápido,,,,0.37052447,0.77209537,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190319849102104704,Arminia,Cruzamento simples,Ataque Rápido,,0.14004892,0.86037789,0.59481225,0.90673084,Zona vermelha,1,Certa,Cabeça,4.0,0.71275037,0.57974875,,Adversário,,
190319903971265120,Arminia,Troca de passes,Ataque Posicional,,0.52710645,0.48079095,0.6440824,0.76543601,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190320029866757376,Arminia,Lançamento,Contra Ataque,5.0,,,0.65917254,0.78579081,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190320090732102336,Arminia,Pivô,Ataque Rápido,,0.52413412,0.75876554,0.33862815,0.82970569,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190320136489164384,Arminia,Passe profundidade; Individual direto,Recuperada no Ataque,,0.42385406,0.6821305,0.61387129,0.86543073,Zona vermelha,3+,Certa,Pé,3.0,0.5349886,0.11865486,,Adversário,,
190320208593970848,Arminia,Troca de passes; Individual direto,Ataque Rápido,,,,0.56408526,0.8038717,Zona amarela,3+,Certa,Pé,,0.81834885,0.07314279,,Adversário,,
190320279147555808,Arminia,Lançamento,Ataque Posicional,,0.50433743,0.34027348,0.32279523,0.91053581,Zona amarela,1,Fora,Pé,,,,,Adversário,,
190320348528918400,Arminia,Pivô; Passe funil,Ataque Rápido,,0.61414603,0.79856221,0.35889566,0.83370428,Zona amarela,1,Trave,Pé,,,,,Adversário,,
190320464343516320,Arminia,Individual direto; Lançamento; Pivô; Passe funil,Ataque Posicional,,0.40025726,0.7983576,0.5494351,0.87608784,Zona vermelha,2,Certa,Pé,2.0,0.25365975,0.13267979,,Adversário,,
190320564644215456,Arminia,,Ataque Rápido,,,,0.67261068,0.78027003,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190320592139280096,Arminia,Rebote; Individual direto,Ataque Rápido,,,,0.50215572,0.82239855,Zona vermelha,3+,Bloqueada,Pé,5.0,,,,Adversário,,
190321020393688800,Arminia,Cruzamento pé contrário; Pivô,Ataque Posicional,,0.51675409,0.82632051,0.4710769,0.87451337,Zona vermelha,1,Fora,Pé,3.0,,,,Adversário,,
190321075657069344,Arminia,Individual direto,Ataque Rápido,,,,0.32767335,0.79598305,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190321109399202208,Arminia,Individual direto,Ataque Rápido,,,,0.72254654,0.77690994,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190321146717133472,Arminia,Cruzamento pé contrário,Ataque Rápido,,0.26042808,0.81078651,0.59572778,0.88470195,Zona vermelha,1,Fora,Pé,3.0,,,,Adversário,,
190321189706359296,Arminia,Erro adversário,Recuperada no Ataque,,,,0.32874108,0.7978788,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190321234198631552,Arminia,Passe profundidade,Contra Ataque,3.0,0.68023818,0.72447393,0.67012696,0.85087598,Zona amarela,1,Fora,Pé,,,,,Adversário,,
190321273837043488,Arminia,,Ataque Rápido,,,,0.50635232,0.72450225,Zona verde,3+,Bloqueada,Pé,,,,,Adversário,,
190321300581483424,Arminia,Passe profundidade,Contra Ataque,2.0,0.33372355,0.52797138,0.38960051,0.85289658,Zona vermelha,2,Certa,Pé,1.0,0.58793737,0.10076822,,Adversário,,
190321354830985184,Arminia,Rebote,Contra Ataque,2.0,,,0.4311736,0.88218494,Zona vermelha,1,Gol,Pé,1.0,0.26098065,0.54599067,Ninguém,Adversário,,
190321430165060608,Arminia,Passe profundidade; Troca de passes,Contra Ataque,5.0,0.63722063,0.74843152,0.37509741,0.77814319,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190321530544254240,Arminia,Individual indireto,Ataque Rápido,,,,0.53240992,0.7652352,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190321547158782720,Arminia,Rebote,Ataque Rápido,,,,0.37967706,0.8276914,Zona vermelha,1,Certa,Pé,3.0,0.07701078,0.13378688,,Adversário,,
190321597397061536,Arminia,Passe profundidade; Cruzamento simples,Contra Ataque,5.0,0.72582405,0.90352756,0.49369294,0.89373847,Zona vermelha,1,Fora,Cabeça,1.0,,,,Adversário,,
190321664157734016,Arminia,Lançamento; Passe profundidade; Passe funil,Ataque Posicional,,0.34286271,0.90356023,0.61705709,0.91344706,Zona vermelha,2,Certa,Pé,4.0,0.95287871,0.38110128,,Adversário,,
190321765364606144,Arminia,,Ataque Rápido,,0.50894832,0.75945314,0.60922918,0.74890588,Zona verde,2,Bloqueada,Pé,,,,,Adversário,,
190321845295891232,Arminia,Troca de passes,Ataque Rápido,,0.75350439,0.81526548,0.58737213,0.76265275,Zona amarela,2,Certa,Pé,,0.39036064,0.31500105,,Adversário,,
190321915765920416,Arminia,,Ataque Posicional,,0.26973169,0.71418569,0.59598908,0.71619073,Zona verde,2,Fora,Pé,,,,,Adversário,,
190321957461015904,Arminia,Cruzamento simples,Ataque Rápido,,0.84188802,0.8530686,0.49088032,0.87456325,Zona vermelha,1,Fora,Cabeça,4.0,,,,Adversário,,
190322005796206720,Arminia,Passe profundidade,Contra Ataque,2.0,0.38533196,0.63093906,0.556185,0.74867215,Zona amarela,1,Certa,Pé,,0.43599626,0.25837298,,Adversário,,
190322051742385376,Arminia,Individual direto,Recuperada no Ataque,,,,0.47788452,0.7975941,Zona amarela,3+,Certa,Pé,,0.1947047,0.10120905,,Adversário,,
190322081149229184,Arminia,Passe profundidade,Ataque Rápido,,0.1770969,0.80470829,0.32438912,0.88368896,Zona amarela,1,Trave,Pé,,,,,Adversário,,
190322156979243520,Arminia,Cruzamento simples,Contra Ataque,5.0,0.90711404,0.88925636,0.32364475,0.88041037,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190322210215545312,Arminia,Individual indireto; Passe funil; Troca de passes,Ataque Posicional,,0.35973134,0.9323382,0.42386987,0.89918257,Zona vermelha,2,Bloqueada,Pé,2.0,,,,Adversário,,
190322252440564320,Arminia,Rebote,Ataque Posicional,,,,0.37192426,0.84602165,Zona vermelha,1,Fora,Pé,4.0,,,,Adversário,,
190322284497656064,Arminia,Cruzamento simples; Pivô,Ataque Rápido,,0.37160604,0.86875165,0.34765583,0.85186278,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190322334087604512,Arminia,Lançamento; Troca de passes,Contra Ataque,5.0,0.62506368,0.77639931,0.5264447,0.76384608,Zona amarela,1,Gol,Pé,,0.11751131,0.12335702,Ninguém,Adversário,,
190322390655896224,Arminia,Cruzamento simples; Individual direto,Recuperada no Ataque,,,,0.62868471,0.93629918,Zona amarela,3+,Certa,Pé,,0.80508343,0.17989307,,Adversário,,
190322477298496736,Arminia,Cruzamento simples,Ataque Posicional,,0.88170673,0.72680693,0.45700627,0.88455257,Zona vermelha,1,Gol,Cabeça,3.0,0.37523016,0.56905001,Goleiro,Greuther Furth,5.0,
190322602863019136,Arminia,Erro adversário,Recuperada no Ataque,,0.4182628,0.65471751,0.38282768,0.82642018,Zona vermelha,3+,Certa,Pé,1.0,0.73388857,0.27549621,,Greuther Furth,2.0,
190322650905677376,Arminia,Rebote,Recuperada no Ataque,,,,0.63479422,0.86687929,Zona amarela,1,Bloqueada,Pé,,,,,Greuther Furth,,
190322682306365184,Arminia,Cruzamento simples,Ataque Rápido,,0.8632869,0.86984265,0.5598175,0.88345883,Zona vermelha,1,Fora,Cabeça,3.0,,,,Greuther Furth,3.0,
190322724305238784,Arminia,Passe funil; Passe profundidade,Ataque Rápido,,0.72574855,0.89675087,0.65712524,0.88679205,Zona amarela,3+,Fora,Pé,,,,,Greuther Furth,,
190322833436769440,Arminia,Pivô,Ataque Posicional,,0.58601701,0.74064678,0.73966738,0.78289593,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190322908979818944,Arminia,Individual direto,Contra Ataque,4.0,,,0.47827035,0.88714449,Zona vermelha,2,Certa,Pé,3.0,0.31670403,0.21131196,,Adversário,,
190322947910977568,Arminia,Inversão,Ataque Rápido,,0.18284707,0.73455552,0.66829549,0.83109912,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190323176027685408,Arminia,Erro adversário,Ataque Posicional,,,,0.61581424,0.83374201,Zona vermelha,3+,Certa,Pé,2.0,0.80102092,0.1075448,,Adversário,,
190323211465610880,Arminia,Rebote,Ataque Posicional,,,,0.64899293,0.89220146,Zona amarela,1,Fora,Pé,,,,,Adversário,,
190323271140509568,Arminia,Pivô; Troca de passes,Ataque Rápido,,0.51573973,0.79958553,0.51759294,0.79793678,Zona amarela,1,Certa,Pé,,0.23360893,0.22023305,,Adversário,,
190323309661555200,Arminia,Lançamento,Contra Ataque,3.0,,,0.67496752,0.82826142,Zona amarela,2,Certa,Pé,,0.86197031,0.10616842,,Adversário,,
190541531805176928,Man City,Lançamento; Troca de passes; Individual direto,Ataque Posicional,,0.80937463,0.89550027,0.66185076,0.90332572,Zona amarela,3+,Trave,Pé,,,,,Norwich,,
190541615334231360,Man City,Cruzamento simples,Ataque Posicional,,0.17022405,0.89756298,0.42545229,0.8880315,Zona vermelha,1,Certa,Cabeça,3.0,0.25514358,0.23703616,,Norwich,6.0,
190541819987480128,Man City,Troca de passes; Passe funil,Ataque Posicional,,0.25894528,0.89467912,0.47889019,0.85709588,Zona vermelha,1,Certa,Pé,4.0,0.16970194,0.09391417,,Norwich,4.0,
190541873869706336,Man City,Cruzamento simples; Erro adversário,Ataque Rápido,,0.86932485,0.81664885,0.33135526,0.84721545,Zona amarela,3+,Gol,Pé,,0.89718148,0.55878268,Defensor,Norwich,,
190541961695396960,Man City,Cruzamento simples; Troca de passes,Ataque Posicional,,0.58274623,0.83620306,0.65937889,0.88869348,Zona amarela,1,Certa,Pé,,0.69428049,0.52258804,,Norwich,,
190542056683751008,Man City,Troca de passes; Lançamento,Ataque Posicional,,0.64742079,0.71890734,0.38292255,0.93770513,Zona vermelha,1,Fora,Pé,4.0,,,,Norwich,5.0,
190542122740919392,Man City,Lançamento; Passe funil,Ataque Posicional,,0.60328965,0.93070181,0.63395023,0.89642946,Zona amarela,1,Certa,Pé,,0.27610596,0.55322652,,Norwich,,
190542210686185152,Man City,Passe profundidade; Passe funil; Troca de passes,Ataque Posicional,,0.32673053,0.93811766,0.4893896,0.93032851,Zona vermelha,1,Certa,Outra,3.0,0.22397423,0.4309042,,Norwich,6.0,
190542272433697440,Man City,Rebote,Ataque Posicional,,,,0.50139119,0.91787998,Zona vermelha,2,Gol,Pé,5.0,0.58695255,0.08789629,Defensor,Norwich,6.0,
190542323578834400,Man City,Inversão; Individual direto; Troca de passes,Ataque Rápido,,0.30295426,0.84848593,0.68746048,0.89259952,Zona amarela,3+,Fora,Pé,,,,,Norwich,,
190542390019193312,Man City,Troca de passes,Ataque Posicional,,,,0.70793591,0.79352356,Zona amarela,3+,Bloqueada,Pé,,,,,Norwich,,
190542451782418560,Man City,Lançamento,Ataque Posicional,,0.75139739,0.69210543,0.53723506,0.83265592,Zona vermelha,1,Fora,Cabeça,2.0,,,,Adversário,,
190542533806789504,Man City,Cruzamento pé contrário; Rebote,Ataque Posicional,,,,0.38515803,0.87575751,Zona vermelha,1,Fora,Pé,4.0,,,,Adversário,,
190542645775689472,Man City,Individual direto,Ataque Posicional,,,,0.35512599,0.90503224,Zona amarela,3+,Certa,Pé,,0.59580325,0.26333132,,Adversário,,
190542727194790688,Man City,,Ataque Posicional,,,,0.52754604,0.73921772,Zona verde,3+,Certa,Pé,,0.23285624,0.59857812,,Adversário,,
190542802086793536,Man City,Erro adversário,Ataque Posicional,,0.39529296,0.82222087,0.31513611,0.83633598,Zona amarela,1,Certa,Pé,,0.17687805,0.34041435,,Adversário,,
190542835204754624,Man City,Erro adversário,Recuperada no Ataque,,,,0.52788363,0.81887041,Zona vermelha,2,Certa,Pé,2.0,0.79526946,0.30216088,,Adversário,,
190542866127750016,Man City,Rebote,Recuperada no Ataque,,,,0.6478074,0.82668848,Zona amarela,1,Gol,Pé,,0.90519819,0.0984528,Ninguém,Adversário,,
190543045429410688,Man City,Individual direto,Ataque Posicional,,,,0.41812049,0.77833565,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190543083916932192,Man City,Troca de passes; Passe funil,Recuperada no Ataque,,0.71614332,0.85815573,0.39805104,0.83902663,Zona vermelha,3+,Bloqueada,Pé,4.0,,,,Adversário,,
190543416067327008,Man City,Rebote,Ataque Rápido,,,,0.49782787,0.73650726,Zona verde,1,Certa,Pé,,0.11632597,0.29511337,,Adversário,,
190543466423456928,Man City,Passe profundidade; Individual indireto; Cruzamento profundidade,Ataque Posicional,,0.22613264,0.84869637,0.54378297,0.89334296,Zona vermelha,1,Certa,Pé,2.0,0.49626967,0.28202378,,Adversário,,
190543545983563584,Man City,,Ataque Posicional,,,,0.64335859,0.80593044,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190543615592456064,Man City,Passe profundidade; Passe funil,Ataque Posicional,,0.81704837,0.87087589,0.5229395,0.80141159,Zona amarela,1,Certa,Pé,,0.87701776,0.48405258,,Adversário,,
190543713357871520,Man City,Inversão,Ataque Posicional,,0.74911883,0.7498043,0.32672777,0.88212332,Zona amarela,1,Certa,Pé,,0.60528425,0.61988092,,Adversário,,
190543759655731936,Man City,,Contra Ataque,2.0,0.59443591,0.62239939,0.50403542,0.73862491,Zona verde,2,Bloqueada,Pé,,,,,Adversário,,
190543819176122912,Man City,Troca de passes,Ataque Posicional,,0.69219588,0.8006201,0.50286174,0.75996868,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190543886704046752,Man City,Cruzamento pé contrário; Cruzamento simples; Individual indireto,Ataque Posicional,,0.267565,0.85521905,0.58616407,0.9325848,Zona vermelha,1,Trave,Cabeça,3.0,,,,Adversário,,
190543966702445344,Man City,Lançamento; Cruzamento pé contrário,Ataque Posicional,,0.69810259,0.83973386,0.4178584,0.88628924,Zona vermelha,2,Bloqueada,Pé,3.0,,,,Adversário,,
190544040286109664,Man City,Lançamento,Ataque Rápido,,0.48611091,0.28149911,0.69868528,0.91082946,Zona amarela,1,Certa,Pé,,0.2450363,0.13297224,,Adversário,,
190544098046149024,Man City,Passe profundidade,Ataque Posicional,,0.17895169,0.85539026,0.30566371,0.90820806,Zona amarela,1,Certa,Pé,,0.35975379,0.76799301,,Adversário,,
190544176422250688,Man City,Erro adversário,Recuperada no Ataque,,,,0.52573117,0.83270924,Zona vermelha,2,Certa,Pé,2.0,0.64738684,0.38921367,,Adversário,,
190544263175114048,Man City,Passe profundidade; Passe funil,Ataque Posicional,,0.32107801,0.91623418,0.32191211,0.88926024,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190544307964988736,Man City,,Recuperada no Ataque,,,,0.71549936,0.85950901,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190544346665072032,Man City,Passe profundidade; Individual direto,Recuperada no Ataque,,0.47338709,0.65832844,0.66048655,0.85605734,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190544386895675104,Man City,Individual direto,Ataque Rápido,,,,0.45736086,0.75815837,Zona amarela,3+,Gol,Pé,,0.90391632,0.25821866,Ninguém,Adversário,,
190544471284506688,Man City,Troca de passes; Individual indireto,Ataque Posicional,,0.65111298,0.8157759,0.54634418,0.80713902,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190544527684119488,Man City,Individual direto,Ataque Rápido,,0.48814912,0.75891989,0.33809725,0.92983178,Zona amarela,3+,Certa,Pé,,0.6172497,0.78735871,,Adversário,,
190544633045903744,Man City,Passe profundidade; Troca de passes,Ataque Posicional,,0.3362144,0.86097834,0.32206549,0.80036696,Zona amarela,1,Fora,Pé,,,,,Adversário,,
190544692293487936,Man City,Troca de passes; Individual direto,Ataque Posicional,,,,0.30175134,0.78669668,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190544832267029984,Man City,,Ataque Posicional,,,,0.41293127,0.73927518,Zona verde,3+,Fora,Pé,,,,,Adversário,,
190544883153082336,Man City,,Ataque Posicional,,,,0.65657378,0.72913415,Zona verde,3+,Bloqueada,Pé,,,,,Adversário,,
190545210471373120,Man City,Individual direto,Ataque Posicional,,,,0.67625939,0.85296326,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190545298953564352,Man City,Troca de passes,Ataque Posicional,,0.84403455,0.84562909,0.66856114,0.79735645,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190545400885769344,Man City,Individual indireto,Ataque Posicional,,0.42401653,0.76145463,0.52372577,0.73765475,Zona verde,1,Bloqueada,Pé,,,,,Adversário,,
190545456874340160,Man City,Individual direto,Ataque Rápido,,,,0.65803682,0.91059491,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190545498714296224,Man City,Lançamento,Ataque Posicional,,0.89823421,0.66384645,0.56193438,0.85830599,Zona vermelha,1,Bloqueada,Pé,2.0,,,,Adversário,,
190545531569656000,Man City,Rebote,Ataque Posicional,,,,0.55259955,0.88482925,Zona vermelha,1,Gol,Pé,2.0,0.29185381,0.1392586,Ninguém,Adversário,,
190545579483692288,Man City,Cruzamento profundidade,Ataque Posicional,,0.77848438,0.76990635,0.55508367,0.90193661,Zona vermelha,1,Gol,Pé,3.0,0.86231448,0.08870785,Ninguém,Adversário,,
190545663425572704,Man City,Passe profundidade; Individual direto,Ataque Posicional,,,,0.70929222,0.88786644,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190545703037839840,Man City,,Ataque Rápido,,,,0.46091706,0.80105978,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190545770299947008,Man City,,Ataque Rápido,,,,0.66911734,0.74410808,Zona verde,2,Certa,Pé,,0.07244969,0.11258532,,Adversário,,
190545837310712160,Man City,Cruzamento simples,Ataque Posicional,,0.82303968,0.77488776,0.59118845,0.86569431,Zona vermelha,1,Fora,Cabeça,2.0,,,,Adversário,,
190545936840261472,Man City,Troca de passes,Ataque Posicional,,0.4175042,0.77345256,0.49223425,0.75637483,Zona amarela,1,Certa,Pé,,0.23357532,0.54127538,,Adversário,,
190546014160893248,Man City,Troca de passes; Passe funil,Ataque Posicional,,0.20525438,0.87373272,0.31539465,0.78195558,Zona amarela,2,Trave,Pé,,,,,Adversário,,
190546055428371520,Man City,Rebote,Ataque Posicional,,,,0.28105058,0.8874454,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190546106910429856,Man City,,Ataque Posicional,,,,0.29718275,0.74698917,Zona verde,3+,Fora,Pé,,,,,Adversário,,
190546145044803456,Man City,,Ataque Rápido,,0.3134268,0.71057606,0.67093695,0.78282344,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190546204587167488,Man City,Lançamento; Individual direto,Ataque Rápido,,,,0.68007808,0.90147001,Zona amarela,3+,Certa,Pé,,0.39947708,0.66049264,,Adversário,,
190546245978927200,Man City,Troca de passes; Passe profundidade,Ataque Posicional,,0.68736837,0.89381173,0.67573323,0.8347017,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190546310972836224,Man City,Lançamento,Ataque Posicional,,0.50851664,0.69436731,0.57837569,0.8294005,Zona vermelha,3+,Gol,Pé,3.0,0.12244688,0.10405548,Ninguém,Adversário,,
190546399437423008,Man City,Troca de passes; Passe profundidade; Passe funil; Rebote,Ataque Posicional,,0.75442428,0.90272934,0.50791103,0.89133823,Zona vermelha,1,Gol,Pé,4.0,0.1163389,0.48929148,Ninguém,Adversário,,
190546590711523520,Man City,,Ataque Posicional,,,,0.70938353,0.78961218,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190546624949407296,Man City,Troca de passes; Individual indireto; Passe profundidade,Contra Ataque,3.0,0.64973098,0.76457592,0.47157262,0.83064355,Zona vermelha,2,Fora,Pé,2.0,,,,Adversário,,
190546710993958560,Man City,Erro adversário,Recuperada no Ataque,,,,0.54966122,0.83299903,Zona vermelha,1,Bloqueada,Pé,4.0,,,,Adversário,,
190547049249573408,Man City,Individual indireto; Passe profundidade; Passe funil,Ataque Posicional,,0.30057885,0.89085269,0.38070329,0.82556692,Zona vermelha,1,Fora,Pé,4.0,,,,Adversário,,
190547122755401984,Man City,Individual direto,Ataque Posicional,,,,0.51616508,0.78919925,Zona amarela,3+,Gol,Pé,,0.08679932,0.63805631,Ninguém,Adversário,,
190547171636237248,Man City,Passe profundidade,Recuperada no Ataque,,0.43785591,0.71786482,0.32324035,0.87685696,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190547211076495360,Man City,Passe profundidade; Passe funil,Contra Ataque,6.0,0.71934256,0.76727943,0.41285932,0.81835546,Zona vermelha,2,Bloqueada,Pé,1.0,,,,Adversário,,
